app_id,game_name,genre
597040,Dumbass Drivers!,Indie Racing
618750,Choose Wisely,Adventure Indie
592120,Glyphs Apprentice,Indie
724710,Super Knockoff! VS,Action Indie
636220,CubeWorks,Casual Indie
698450,Midnight Quest,Adventure
683790,Tractorball,Action Indie
737260,Coaster of Carnage VR,Simulation Early Access
434870,Megalo Polis,Indie Strategy
670100,Mint,Action Adventure
500880,Tails,Casual Indie
397240,Troubles Land,Action Adventure
806960,Dr. Cares - Amy's Pet Clinic,Adventure Casual
549280,Quiz Night Tonight!,Casual Indie
620800,Big Hit VR Baseball,Casual Indie
705640,BACK TO THE EGG! Tower Defense,Indie Strategy
629420,Super Perspective,Indie
437710,Magic Flute,Adventure Casual
496480,Vex,Adventure Casual
726320,Girl Blonde,Adventure Indie
783470,Trials of The Illuminati: Assorted Jigsaws,Casual Indie
696250,Lost Shipwreck,Adventure Indie
360530,WE ARE DOOMED,Action Indie
517620,Gooblins,Action Casual
442770,The Minims,Adventure Indie
785610,Trials of The Illuminati: Women of Beauty Jigsaws,Casual Indie
659940,Travel Riddles: Trip To France,Casual
660270,Space Scumbags,Action Casual
820900,Ceress and Orea,Adventure Indie
463480,A Shooty Bit,Action Indie
734540,The Sapper,Casual Indie
834390,Kingmaker: Rise to the Throne,Adventure Casual
527320,Defend the Highlands: World Tour,Indie Strategy
688590,Hard Rock Zombie Truck,Action Casual
849550,Depth Siege Atlantis,Action Casual
705020,Bottom of the 9th,Indie Sports
765460,Atoms,Action Adventure
665310,Tank Battle: Pacific,Strategy
728950,Barrels Up,Action Casual
793180,魔王村长和杂货店-Hero Village Simulator,Adventure Casual
755350,Truth: Disorder,Indie
372430,World Defense : A Fragmented Reality Game,Casual Indie
640880,Hyper Sentinel,Action Indie
356110,Box Out!,Indie
838260,Food From The Sky,Adventure Casual
750450,Gunlock,Action Indie
792410,Viki Spotter: Undersea,Casual Indie
379350,Sol Divide,Action Adventure
699480,The Doorbreaker,Action Adventure
630460,Fist's Elimination Tower,Action Indie
673820,Master of ABC,Adventure Casual
432420,Ludoria,Adventure Indie
769920,Odysseus Kosmos and his Robot Quest: Episode 1,Indie
493000,Battle Knights,Action Adventure
517860,Fly to KUMA MAKER,Action Casual
684430,JU,Indie
716770,Exorder,Indie Strategy
737800,F1 2018,Racing Simulation
790260,Kate's Test,Action Adventure
674380,Delude - Succubus Prison,Adventure Casual
752020,The Apartment,Action Adventure
816840,Night of the Shrub Part 1,Casual
679470,Solenars Edge Rebirth,Indie RPG
704500,Magic and Challenge RPG,Casual Indie
748800,Savage Offroad,Racing
629430,The Last Birdling,Indie
822680,Eternal Man: Jump,Action Adventure
683760,Strangers of the Power,Casual Indie
626170,Apocalypse Night,Action Adventure
635900,Tunnels of Despair,Action Adventure
753370,Regenesis Arcade,Action
840700,Qvabllock,Casual Indie
427970,Heathen Engineering's Terran,Action Indie
366920,Ruler by Default,Casual Indie
777420,Quests Unlimited,Adventure Casual
496850,Brick Battalion,Casual Indie
398020,Colony Assault,Action Adventure
697370,Linx Battle Arena,Action Casual
397020,Ironkraft - Road to Hell,Action Casual
769200,Click&Fight,Action Casual
598880,Domiverse,Action Indie
363900,Super Goo Goo,Casual Indie
434930,GiAnt,Action Adventure
717820,Boom Island,Action Indie
543070,"Gray Skies, Dark Waters",Adventure Casual
794950,The Frosty Leaves 寒叶下的薄冰,Indie RPG
443850,Tross,Action Indie
779960,Button Music,Indie Simulation
679410,The Adventures of Clive McMulligan on Planet Zeta Four,Action Indie
514820,Wasps!,Action Casual
528980,Arakion: Book One,Adventure RPG
706280,Devil in the Pines,Indie
733780,Slabo?,Action Adventure
712150,TankVR,Action Casual
711450,Orb The Ball,Action Adventure
677330,Theseus,Action Adventure
667310,Animal Herding,Action Casual
708760,Social Club VR : Casino Nights,Casual Indie
451800,End Of The Mine,Action Adventure
611630,Grave Chase,Action Adventure
485750,Magnetta,Action Indie
496790,Nothin' But Net,Casual Indie
838270,Grandpa,Indie
829750,Robots Attack On Vapeland,Action Adventure
564070,Troll and I,Action Adventure
571860,Galactic Core: The Lost Fleet (VR),Action Casual
833140,Supaplex,Action Casual
705670,Ballz: Farm,Action Casual
764560,Chocolate makes you happy 2,Casual Indie
498720,Inklings,Action Casual
718730,One Strike,Action Casual
553440,R.A.T.S. (Regulatory Astro-Topographical Stabilizer),Action Indie
845610,The Battle for the Hut,Action Adventure
762380,World Apart,Action Adventure
706520,BlackShield: Upora Story,Action Adventure
854560,Digit Daze,Casual Indie
684420,Steampunk Syndicate 2,Action Casual
395550,Operation Hardcore,Action Adventure
746570,Box Looter 2018,Indie
653190,spaceBOUND,Indie
710190,Puzzle Sisters Foer,Casual Indie
432270,No Seat?,Indie Simulation
839260,Russian AYE Horror,Adventure Indie
678290,Ezy,Action Adventure
655200,Arena,Action Indie
564080,Metagalactic Blitz,Action Indie
792650,Super Jigsaw Puzzle,Casual Indie
540410,Queendoom,Action
492180,Haimrik,Action Adventure
747330,The adventure of Kroos,Action Adventure
713080,President Evil,Adventure Indie
690080,Deadly Traps,Action Indie
543440,Cold Iron - Quick Draw Western Duels,Action Indie
779870,Flatwaters: The Curse of Echita,Action Indie
499210,Road Rage,Action Racing
802810,KNACK!,Action Adventure
805690,Fear Half Factor,Casual Indie
502600,The Multidimensional Underwear Drawer,Casual Indie
754510,3D Hardcore Cube 2,Action Casual
397850,Sonder. Episode ONE,Adventure Indie
375810,The Forgettable Dungeon,Action Adventure
785640,Luminescence,Casual
812350,Last Fort,Action Adventure
772670,Beyond the Invisible: Darkness Came,Adventure Casual
821550,The Dreamlands: Aisling's Quest,Adventure Casual
582370,Snowflake's Chance,Action Adventure
386200,STLD Redux: Episode 02,Action Adventure
839670,Alice's Adventures - Hidden Object. Wimmelbild,Adventure Casual
821370,MLB Home Run Derby VR,Sports
727190,BLIK,Action Adventure
531480,ShapeRockets,Action Indie
664250,EquiMagic - Galashow of Horses,Casual Indie
575800,Arizona Rose and the Pharaohs' Riddles,Casual Indie
704310,Lumberjack VR,Action Indie
586230,Kult of Ktulu: Olympic,Adventure Casual
805120,The Fielder's Choice,Adventure Indie
645860,Spartan VR,Action Adventure
588230,Beckett,Adventure Indie
401280,Nubs' Adventure,Action Adventure
747650,The Padre,Action Adventure
850310,Cursed Town,RPG
589270,xoEl Empire,Adventure Casual
860650,Drizzlepath: Deja Vu,Adventure Casual
445000,Nova Nukers!,Action Casual
663920,Died Of Fear,Casual Indie
486130,Best Buds vs Bad Guys,Action Indie
607210,Possessed,Action Adventure
737930,Online Circle Pong,Casual Indie
829370,Nicky - The Home Alone Golf Ball,Action Adventure
426240,Caretaker Sacrifice,Action Adventure
722600,The Last Monster Master,Adventure Indie
700520,Shift Quantum - A Cyber Noir Puzzle Platformer,Action Adventure
398030,Old School Musical,Action Adventure
786470,Border closure 边境封闭,Action Indie
745930,Ancient Treasure 法爾斯編年史：上古秘寶,Action Adventure
654810,A Snake's Tale,Indie
722040,Cargo Breach,Action Indie
727100,Orch Star,Action Indie
792970,Wheelz2,Indie Racing
678540,Bad School Boy,Action Casual
801250,GOHOROBO,Indie
773640,Colony On Mars,Casual Indie
706880,Austen Translation,Casual Indie
438220,Castle Heist: Chapter 1,Action Adventure
388010,Tick: The Time Based Puzzle Game,Casual Indie
786720,Eternal Man: Forest,Action Adventure
670780,Albert Mort - Desert Heat,Action Indie
659950,Travel Riddles: Trip To Italy,Casual
691250,Charlie the Duck,Action Adventure
844290,Sniper Squad Mission,Action
856120,Next 4,Casual Indie
514570,Pinball Parlor,Action Casual
464040,Log Drive Runner,Casual Indie
349150,Dead TrailZ,Action Indie
851770,Number Hunt,Action Indie
433830,Rescue From Goblin Deep,Action Adventure
568490,Frog Hop,Action Adventure
686300,Neon Coliseum,Action Casual
643950,A Handful of Keflings,Simulation
674800,Tailwind,Adventure Casual
756450,Neonicum,Casual Indie
572580,Incredible Dracula II: The Last Call Collector's Edition,Adventure Casual
529280,TEOT - The End OF Tomorrow,Action Adventure
337130,Bosch's Damnation,Adventure
500350,Final Fleet,Action Adventure
580950,Arcane Maelstrom,Action Adventure
689160,Eruption,Indie
622810,Invasion,Action Indie
834420,RollingBall: Unlimited World,Indie
436410,Beyond The Destiny,Action Indie
674250,Resurgence: Earth United,Action Indie
754410,鉄道運転士 Railroad operator,Casual Simulation
860090,Erotic Jigsaw Challenge Vol. 1,Casual Indie
575450,Graceful Explosion Machine,Action Indie
761760,"Till the dawn, waiting",Casual Indie
772990,Bird Watcher,Indie
808130,Eternal Man: Village,Action Adventure
701280,Askutron Quiz Show,Casual Early Access
756320,Snail Trek - Chapter 2: A Snail Of Two Worlds,Adventure Indie
559030,Siege Saga,Adventure Casual
836260,Call of Bitcoin,Action Adventure
404960,The Way of Life: DEFINITIVE EDITION,Indie
504430,The Watchmaker,Action Adventure
616750,1943 Deadly Desert,Indie Strategy
607760,Cyberdrifter,Action Indie
828510,Yuko: tragic love story,Sexual Content Nudity
505550,Stream Buddy,Utilities Video Production
807790,Parkour Simulator,Adventure Simulation
491660,Assault on the Necrospire,Action Indie
560510,High Noon Revolver,Action Indie
596370,Turn,Casual Indie
786820,SOK MAX,Casual
845400,Club Dance Party VR,Casual Early Access
312670,Strange Brigade,Action Adventure
433960,Shadow Of Nebula,Adventure Indie
739850,Goblins Keep Coming - Tower Defense,Casual Indie
668280,BackSlash,Action Indie
812850,Outline,Action Casual
427050,Siege - the card game,Indie Strategy
578010,Australian Football Coach,Indie Simulation
797610,Subsideria,Action Casual
649510,Bullet VR,Action Adventure
511460,Unaided: 1939,Action Indie
854060,Bob The Cube,Action Adventure
595300,VR2: Vacate 2 Rooms (Virtual Reality Escape),Adventure Indie
538050,The baron got you again,Action Adventure
675530,M1: A Death in the Desert,Action Adventure
648880,Guano Gladiators,Action Indie
722920,Hex Empire 3,Indie Strategy
677030,Draw Souls,Casual Indie
754340,Paper Dungeons Crawler,Indie RPG
601920,Adjacency,Casual Indie
515740,Radical Heroes: Crimson City Crisis,Action Adventure
773330,Action Alien: Prelude,Action Adventure
829390,Kitten Life Simulator,Simulation
841840,Escape From Cozy Island,Casual Indie
791160,Icky,Action Casual
863560,Slime CCG,Free to Play
463440,Retool,Action Indie
496520,Typing with Jester,Indie Early Access
449240,Stormworm+,Indie
842290,ArcBall 2,Casual Indie
658770,Dreamals: Dream Quest,Action Casual
728420,Rogue Quest: The Vault of the Lost Tyrant,Adventure Indie
846710,De'Vine: World of Shadows,Adventure Indie
544400,GUNGUNGUN,Action Indie
517630,Just Cause 4,Action Adventure
711920,Detective Case and Clown Bot in: The Express Killer,Adventure Casual
454170,XorceD - Sashiro's Laedrum,Adventure Casual
636910,Geoid,Action Casual
715340,Sticks,Casual Indie
494850,VeeR Pong,Casual Simulation
770690,MIND TWINS - The Twisted Co-op Platformer,Action Casual
640120,Youropa,Action Adventure
526510,The Hateful Dead,Action Indie
459630,R.C. Bot Inc.,Action Casual
453220,BrambleLash,Action Casual
623320,Button Button Up!,Action Adventure
818890,Box Maze Extreme,Action Adventure
502810,Tank Hero VR,Indie RPG
524940,Javva Juice,Adventure Indie
529730,Seabed Prelude,Adventure Casual
377890,Blue Libra,Action Indie
573050,Wojdan - وجدان,Adventure Indie
455190,Domain Defense VR,Casual Indie
751330,Battery Jam,Action Casual
539280,Tetraminos,Casual
792560,Ukhar,Action Adventure
429270,Didgery,Casual Indie
713030,Mini Hockey Champ!,Action Casual
751970,Plox Neon,Action Casual
379380,ReLoaded,Action Adventure
767340,Minion Forest,Adventure Casual
483820,Four Realms,Action Adventure
793240,Merlin vs Zombies,Action Casual
817770,30 Seconds To Jail,Casual Indie
512070,Hue Defense,Indie RPG
799800,Animals Memory: Cats,Casual Indie
728870,Viaerium,Casual Indie
374680,Tiki Galore,Action Casual
461350,The King's Heroes,Adventure Casual
802400,Fhtagn! - Tales of the Creeping Madness,Adventure Casual
401510,Lavapools,Action Indie
763950,T-Rex Time Machine,Adventure Indie
413040,Eekeemoo - Splinters of the Dark Shard,Action Adventure
772090,Once upon a Dungeon,Indie RPG
536770,THE AWKWARD STEVE DUOLOGY,Adventure Casual
508650,Signal Decay,Action Adventure
392370,Wish -tale of the sixteenth night of lunar month-,Adventure Casual
507060,Sceal: An Irish Folklore Adventure,Adventure Casual
829260,Morning Never Comes,Action Indie
745400,Kebab it Up!,Action Adventure
559140,Pinheads Bowling VR,Action Casual
740240,Snake Eyes Dungeon,Casual Strategy
551320,Lord Darydikilkil,Adventure Casual
684870,Spiral Splatter,Casual Indie
584150,Casey Powell Lacrosse 18,Sports
510550,Congo Merc,Strategy
511700,Ship It,Action Casual
453910,Love is Dead,Casual Indie
474620,Giga Girl,Action Indie
772440,Sky Ball,Casual Indie
557030,Avenger Bird,Adventure Casual
575990,Knot,Casual Indie
756560,Robot Warriors,Action Adventure
769980,Lock Her Up: The Trump Supremacy,Action Indie
845630,Disdoored,Action Adventure
737830,Christmas Puzzle,Casual
547480,Carly and the Reaperman - Escape from the Underworld,Adventure Casual
692590,DEFECTIVE,Action Adventure
454630,Button Frenzy,Casual Indie
695450,Kingdom of the Dragon,Action Adventure
769080,The Little War,Action
739950,Fruit Attacks VR,Action Casual
760080,Hazardous Space,Adventure Indie
749820,Villages,Action Indie
648380,Bullet Dodge,Action Casual
721480,VR Hockey League,Indie Simulation
549950,Vaccine,Action
681340,ARRAYNIUM,Casual
499560,Fourtex Jugo,Casual Indie
669280,Les Quatre Alices [First Edition],Casual Indie
843250,The Last DeadEnd,Action Indie
786180,ReHack,Action Indie
556710,Marrow,Action Adventure
786650,Running King,Casual Indie
589680,Chainless,Action Adventure
767200,Chinese Ink Painting Puzzle & Creator / 國畫拼圖創作家,Casual Indie
547520,Rapture - World Conquest,Casual Strategy
351220,Tower of Eglathia,RPG
632880,The Majesty of Colors Remastered,Adventure Casual
806770,NoReload Heroes,Action Casual
729740,JigsawMania,Casual
787530,Pale Lands VR,Action Casual
843980,Vortex Rush,Action Indie
489120,Sling Ming,Action Adventure
444020,Coffee Pot Terrarium,Indie Strategy
695910,The Relentless,Action Casual
710480,Extreme Real Reality HD Remix,Action Adventure
828910,aMAZE Frozen,Casual Indie
566750,Crimson Trigger,Action Adventure
597190,Lunaform,Action Casual
716190,Animalia - The Quiz Game,Casual
509580,The Lord of the Rings: Adventure Card Game,Adventure RPG
770370,Adventures of Dragon,Adventure Indie
646210,The Mind's Eclipse,Indie
786510,Oracle of Forgotten Testament,RPG
639920,Escape The Gray,Casual Indie
661460,Thin Judgment,Casual Free to Play
787240,Suicideville,Casual Indie
526780,Jumper Jape,Action Adventure
473720,Mutant Mudds Super Challenge,Action Adventure
816990,Dead Dust,Action Adventure
826160,ButcherBoy,Casual Indie
717850,Sable's Grimoire,Casual Indie
832650,Royal Adventure,Adventure Indie
547140,Owari,Indie
739180,AchBall,Casual Indie
437690,Venture Kid,Action Indie
612010,Duel VR,Action Casual
374630,Mactabilis,Action Indie
552540,Lotia,Indie RPG
691750,Andromeda Wing,Action Indie
500180,Epic Flail,Action Adventure
673980,Spears 'n' Spades,Action Adventure
417350,Monkey King Saga,Action Adventure
697530,PARSE,Indie Strategy
527520,Strike Force: Arctic Storm,Action Indie
675730,Katharsis,Adventure Indie
677870,Gamers Unknown Survival,Action Adventure
340380,Pizzarian,Action Indie
761480,Snail Trek - Chapter 3: Lettuce Be,Adventure Indie
755140,Air Dash,Indie Simulation
836200,The New Girl,Sexual Content Nudity
514520,Sparky's Hunt,Indie
683890,Operation Sheep Defense,Indie Strategy
552370,Riders of Asgard,Indie Sports
781560,Runner,Action Adventure
846430,BATTLE ZOMBIE SHOOTER: SURVIVAL OF THE DEAD,Action Casual
726430,Creeping Terror,Adventure Indie
813680,Laser Puzzle in VR,Casual Strategy
776720,Dungeon Gambit Boy,Action Adventure
727220,Nightingale Downs,Adventure Casual
792880,Never Stop Sneakin',Action Indie
745720,Crazy Appliances 疯狂电器,Action Indie
696310,The Ghost of Joe Papp,Adventure Indie
675960,Matryoshka Strike,Action Adventure
591580,Mystery Tales: The Lost Hope Collector's Edition,Adventure Casual
777340,Animals Memory: Underwater Kingdom,Casual Indie
673480,Timbertales,Indie Strategy
760060,Mutant Year Zero: Road to Eden,RPG Strategy
851710,Trivia Vault: Art Trivia,Action Casual
867480,Daddy,Indie
726820,Inner Mazes - Souls Guides,Adventure Indie
670280,In Dungeon,Adventure Casual
654080,Der einzig wahre Auserwählte,Action Adventure
696060,Live,Action Indie
561690,Emission VR,Action Adventure
453320,Vairon's Wrath,Action Adventure
870080,Running Through Russia 2,Action Casual
845970,Trivia Vault: Movie Trivia,Action Casual
665670,Enlysia,Action Indie
840710,Trivia Vault: Tennis Trivia,Action Casual
497300,Always Higher,Action Adventure
770810,"Good Pizza, Great Pizza",Casual Indie
649170,The Seasons,Adventure
798850,Achievement Lurker: Easiest Cosmetic Numbers,Adventure Indie
690130,FlatFatCat,Action Casual
564100,Deadly Edge,Action Adventure
792160,Heroes Of Hellas 4: Birth Of Legend,Adventure Casual
546030,Fatal Gem VR(The First Match-3 VR Game),Casual Indie
671920,Dead Secret Circle,Adventure Indie
831120,Space Pilgrim Academy: Year 2,Adventure Indie
425760,EGO Protocol,Casual Indie
728050,❂ Heroes of Hexaluga ❂,Action Adventure
767500,Once in Yaissor 2,Adventure Indie
585740,MORTEM,Action Adventure
818480,Eternal Man: Mountain,Action Adventure
740000,绝境幸存者 Escape Zombie Land,Action Adventure
508940,Escape Lizards,Action Indie
712970,Clad in Iron: Philippines 1898,Simulation Strategy
636070,Corridor Z,Action Adventure
489050,Whitetail Challenge,Action Adventure
551650,The Bedtime Story,Adventure Indie
809950,Asemblance: Oversight,Adventure Indie
825240,Elude,Action Casual
655600,PHAT STACKS 2,Casual Indie
693360,IronPower,Action Casual
869780,Super Golf 2018,Casual Indie
737280,Moose Invasion,Action
731500,Cave Brawlers,Action Adventure
364260,Warlock's Citadel,Adventure Casual
801160,Robo Encryption Zup,Action Adventure
860520,Abstract Golfing,Adventure Casual
434340,Spheria,Casual Indie
746240,Flip the Table,Action Indie
839570,What Are You Stupid,Casual Indie
620280,Freefall,Action Casual
858420,Trivia Vault: Business Trivia,Action Casual
521510,MAGICAL×SPIRAL,Action Adventure
754110,Escort Commander,Action Casual
768590,BOX align,Casual Indie
400280,Lizard,Action Adventure
648530,Reckless Space Pirates,Adventure Indie
554690,Rotation Phonology: Break,RPG
851580,Planet Unknown Runner,Casual Indie
871870,Alone,Adventure Casual
563410,Necroball,Action Casual
795570,Odium to the Core,Action Indie
546100,BOTOLO,Action Indie
856110,Antisnake,Action Indie
739890,Dogstar,Action Casual
790630,BoxCat,Action Adventure
551150,Labyrinths of the World: Shattered Soul Collector's Edition,Adventure Casual
673220,Joumee The Hedgehog,Adventure Casual
379340,Buggy,Racing
419710,Rogue Singularity,Action Indie
687720,Baobabs Mausoleum Ep. 2: 1313 Barnabas Dead End Drive,Adventure Indie
680930,Fairy Lands: Rinka and the Fairy Gems,Casual Indie
857140,"Snake, snake, snake!",Action Casual
841010,Jack and Sara: Educational game,Adventure Casual
764470,Gear Path,Action Adventure
849410,Poop Slinger,Casual Indie
816730,HeadON!,Action Casual
553910,Mystic Defense,Action Casual
656330,Outpost L5,Action Casual
779320,Asura Valley,Adventure Indie
547250,Oscar Mike VR,Action Indie
769580,Kingdom of Blades,Action Casual
748880,External Visions,Free to Play Indie
102210,Runespell: Overture - Press,
361110,Prometheus - The Fire Thief,Action Adventure
853860,aMAZE Classic,Casual Indie
774401,Scrap Attack VR,Action Casual
802900,Hollow Steps,Adventure Indie
869250,Aviation Hurricane Storm,Casual Indie
539560,Vienna Automobile Society,Indie Racing
707720,Ragna Maya,Action Adventure
362370,Dog Fight,Action Casual
751200,Puzzle Tactics,Indie Strategy
508680,Domino VR,Indie Simulation
466290,BitShift: BattleGrid,Action Indie
762030,Mowin' & Throwin',Action Casual
619010,Arkaia: The Enigmatic Isle,Adventure Indie
820710,Mogic,Casual Indie
674020,World War 3,Action Indie
566320,An Octonaut Odyssey,Adventure Casual
512090,Tank Defense Division,Action Indie
671330,Lit the Torch,Adventure Indie
675910,Visual Out,Action Adventure
773130,NYAN DESTROYER,Action Casual
813670,The Last Day Defense,Strategy Early Access
749470,TAOTH - The Adventures of the Herkulez,Action Indie
693830,Containment Corps,Action Adventure
654430,STATUS: INSANE,Action Adventure
705130,Foundation of Nightmares,Adventure Indie
733570,Loot Run,Adventure Indie
518000,Edge Guardian,Action Indie
664140,IsoBoom,Casual Indie
779700,In Between Games,Action Adventure
799110,Picrastination,Casual Indie
710550,Cubion,Indie
841410,Big Surprise,Action Adventure
652510,ESCAPE Room: Reality,Casual Indie
509820,Super Grav,Action Adventure
652810,Grabity,Action Indie
525860,Garden Wars,Casual Indie
809470,Survivor Island,Indie Simulation
798960,Putin takes taxes,Indie Simulation
433570,Side Quest,Action Adventure
727290,Boot Hill Bounties,Indie RPG
353260,Snails,Action Strategy
755830,Lonely Astronaut,Action Casual
657930,Spartaga,Action Indie
876840,999,Casual Indie
344960,Jaques Roque,Adventure Casual
788320,Balls and Magnets,Casual Indie
463540,StreetCraft,Action Indie
762670,Astro Joust,Action
710820,BELPAESE: Homecoming,Adventure Indie
764280,Atomic Adam: Episode 1,Action Adventure
684320,HOT PINK,Action Casual
718490,LOGistICAL: Japan,Casual Indie
679480,生死线 Dead Line,
612140,Weebish Mines,Adventure Indie
726260,Bit Bullet,Action Indie
35470,The Ball Beta,
574520,EnterVR,Action Adventure
587070,PROTOThYPE _ a love story,Action Adventure
425900,Adventure Lamp,Indie
663830,George VS Bonny PP Wars,Action Casual
626760,VRtender,Action Casual
595030,Please,Action Adventure
691240,Going Nowhere: The Dream,Adventure Indie
572180,Zap Zone,Action Casual
518140,Lectrovolt II,Casual Indie
530820,Subject A-119,Adventure Casual
699010,Unsettled,Adventure Indie
783440,Seven Mysteries: The Last Page,Adventure Indie
467790,Crongdor the Barbarian,Action Indie
577360,Luna and the Moonling,Adventure Casual
816500,Micro Pico Racers,Casual Indie
457980,Adele: Following the Signs,Adventure Indie
548350,One Sole Purpose,Action Adventure
534210,MegaRats,Action Adventure
411720,Quantum Lock,Action Indie
617690,Endless Winter,Adventure Casual
759950,Uizuno Blade VR,Action Early Access
503680,The Seeker,Action Indie
691850,The Mines of Morseph,Action Adventure
823330,Marginal act,Adventure Indie
769410,Electromaze Tower Defense,Indie Strategy
812860,Genius Calculator,Action Casual
769020,Ye Fenny - Revenge of the Evil Good Shepherd,Action Adventure
719660,Monster Garden,Adventure Casual
838640,My Super Tower 3,Adventure Casual
517100,Funk Unplugged,Action Adventure
467470,Shoot Shoot Mega Pack,Action Casual
802040,Captive,Indie RPG
693430,The Simple Apocalypse,Action Casual
651560,Clash of Robots,Action Massively Multiplayer
496540,Zone of Lacryma,Action Indie
853380,Air Threat,Action Casual
822900,Trivia Vault: Golf Trivia,Action Casual
642600,Burst Fighter,Action Indie
844300,Demolition Engineer,Action Indie
710520,Super Trashforce,Action Adventure
568920,The Final Specimen: Arrival,Action Adventure
859640,Along Together,Adventure Indie
873070,NEO NEO,Action Casual
553350,Space Ghost Pirate Zombie Slayer,Action Indie
639560,Spacescape,Indie
640290,Super Multitasking,Action Casual
843740,HellStar Squadron,Action Indie
712180,Mugsters,Action Indie
520300,Underworld Dungeon,Action Adventure
841140,Square Head Zombies 2 - FPS Game,Action Adventure
800930,Twin Blue Moons,Adventure Casual
823390,The Big Three,
754190,A.L.A.N. [First Edition],Casual Indie
759650,Christmas Puzzle 3,Casual
842030,Not So Middle Ages,Casual Indie
503290,Maraiyum: Rise of the Setting Sun,Indie RPG
867610,Shadow Council: The Puppeteers,Indie Strategy
460210,Bearslayer,Action Adventure
708640,Nudist Beach Survival Simulator,Indie RPG
711050,Walking Heavy,Action Indie
845730,Russian Prison Sport: OCHKO,Casual Indie
793940,MOAI V: Collector’s Edition,Casual Simulation
424750,The BoX,Casual Indie
727070,Hex,Indie
412020,Metro Exodus,Action
600000,The St Christopher's School Lockdown,Adventure
609720,Tyr: Chains of Valhalla,Action Adventure
801340,Healer Simulator,Casual RPG
733500,LOGistICAL: Russia,Casual Indie
697870,Cruz Brothers,Action Indie
877260,Retro Snake,Casual Indie
875430,Hentai Words,Casual Indie
463830,Izeriya,Action Adventure
669930,MIND BLOX ,Casual Indie
837390,My zero trip,Indie Simulation
693310,Bomsy,Action Casual
696410,Toy Generals,Indie Strategy
681490,dontbegrey,Action Indie
701040,CometStriker,Action Indie
635590,Vulture Strike,Action Indie
614150,Train Harder,Action Casual
796600,DON'T touch the walls,Action
753100,Orbitality,Action Indie
693090,Star Waker,Action Indie
870120,The Bad Gravedigger,Action Adventure
783420,Elementium,Action Adventure
668730,Legends Of Iona RPG (2007),Adventure Casual
798140,Blood Drift,Action Casual
542220,Rumpus,Action Casual
223140,Risen 2 Dark Waters JP,
671180,Elementals Reborn,Action Strategy
772080,Mind Portal,Adventure Casual
797570,Go Morse Go! Arcade Edition,Indie Sports
844140,Trivia Vault: Soccer Trivia,Action Casual
446510,Armed and Gelatinous,Action Casual
880370,Jetpack Dog,Casual Indie
830710,The Eerie Inn,Adventure Indie
701910,Dawn of a Soul,Casual Indie
726590,NBA 2K Playgrounds 2,Sports
553180,Are You Ready?,Action Casual
384230,Block Party Sports,Casual Indie
833990,Stonewall Penitentiary,Adventure Indie
438260,Rewind,Indie
749710,Imperi,Casual Indie
583000,Fly Away,Casual Indie
780800,Ball laB,Indie
755250,Impale,Casual Indie
536690,AENTITY,Adventure Indie
432480,Grenade Madness,Action Indie
549790,Glorch's Great Escape: Walking is for Chumps,Action Indie
779790,cell,Action Casual
819910,Billionaire,Casual Indie
532210,Life is Strange 2,Adventure
691220,Parkour,Action Casual
376350,OVERGRAVITY,Action Casual
618650,Pixel Gear,Action Indie
735060,The Forbidden Arts,Action Adventure
787570,The Orion Suns,Casual Indie
668850,The Istrys,Casual
625180,Elevator VR,Casual Indie
851000,Achievement Machine,Casual Indie
397600,Viral EX,Action Indie
859340,Seeking Dawn,Adventure Indie
700400,Planet Bash,Action Indie
371380,Dr. Spacezoo,Action Indie
687310,Xenia,Action Indie
793680,Fission Superstar X,Action Indie
428230,Swift,Action Indie
833380,Downtown,Action Indie
499140,Operator Overload,Casual Indie
671580,NeoCube,Casual
336160,Monsters!,Action Indie
365460,CHARIOT WARS,Racing
848230,Let's Go Nuts!,Action Casual
819210,The President,Indie Simulation
697910,Temple Raid VR,Adventure
711130,God of Light: Remastered,Casual Indie
496610,Push The Crate: Remastered Edition,Casual Indie
543940,Perso,Casual Indie
449150,PataNoir,Adventure Indie
748930,Brink of Extinction,Action Indie
825930,Royal Battleships,Casual Indie
405810,Valzar,Action Adventure
719090,Linench,Casual Indie
618990,Into Oblivion,Casual Indie
438780,Terrarium Land,Action Adventure
698790,PAPER FIRE ROOKIE (Formerly Paperville Panic),Action Adventure
564140,Juniper Theory,Indie Strategy
687270,Divide,Action Adventure
848200,Azuran Tales: Trials,Action Adventure
861720,Trivia Vault: Food Trivia,Action Casual
807880,Mermaid Land,Casual
536800,FILE 9,Action Adventure
664050,StopTime Drive,Casual Indie
497000,Cross Death  VR,Action Adventure
862150,Prison Test,Casual Indie
541960,TRI.DEFENDER,Action Casual
552550,Space Rift NON-VR - Episode 1,Action Adventure
499510,Dragons Never Cry,Action Adventure
430240,Duplexer,Indie
861460,Ghost Killer,Casual Indie
749980,Illusion: A Tale of the Mind,Adventure Indie
716100,Bohnanza The Duel,Casual Strategy
770120,Yoltrund,Adventure Indie
593740,Dragon Climax,Action Adventure
825970,The Mystery of Devils House,Action Indie
420140,Stack Gun Heroes,Action Indie
661490,Insert Paper,Indie
434860,Wanderjahr,RPG
760030,Dizzy Dungeon,Indie RPG
871510,Wheelchair Simulator,Casual Simulation
